school_code,latitude,longitude,school_class,operation_type,highschool_type,gender,foundation_date,address_by_law
S020001246,35.2200013,128.93847979999998,elementary,public,,both,1946.6.1,2644010300
S020001247,35.21478907,128.97968640000002,elementary,public,,both,1945.11.1,2644010100
S020001250,35.21573276,128.95478740000001,elementary,public,,both,1922.3.21,2644010100
S020001252,35.19208621,128.9157519,elementary,public,,both,1940.4.25,2644010300
S020001253,35.17538293,128.9559308,elementary,public,,both,1948.3.25,2644010200
S020001254,35.17463479,128.99053229999998,elementary,public,,both,1993.3.1,2653010300
S020001255,35.21310204,129.0081333,elementary,public,,both,1983.1.27,2632010400
S020001256,35.20907324,129.0231511,elementary,public,,both,2000.3.1,2632010300
S020001257,35.20833333,129.0063296,elementary,public,,both,1979.12.31,2632010500
S020001258,35.17384025,128.9857126,elementary,public,,both,1983.1.22,2653010300
S020001259,35.1233479,128.974478,elementary,public,,both,1999.9.1,2653010800
S020001260,35.14684144,129.00555970000002,elementary,public,,both,1979.12.31,2653010600
S020001261,35.2145704,129.02952439999999,elementary,public,,both,1976.3.2,2632010300
S020001262,35.22558811,129.01249769999998,elementary,public,,both,1981.12.29,2632010200
S020001263,35.10184865,128.9241427,elementary,public,,both,1923.4.17,2644010400
S020001264,35.18216026,128.9913436,elementary,public,,both,1989.3.1,2653010200
S020001265,35.18511145,129.0018958,elementary,public,,both,1994.3.1,2653010200
S020001266,35.1901172,128.9856115,elementary,public,,both,1954.4.1,2653010200
S020001267,35.1854517,128.99560879999999,elementary,public,,both,1992.2.29,2653010200
S020001268,35.14975567,128.9458377,elementary,public,,both,1946.4.30,2644010200
S020001269,35.21158005,129.0324539,elementary,public,,both,1990.3.1,2632010300
S020001270,35.20749022,129.03512949999998,elementary,public,,both,1984.1.30,2632010300
S020000797,35.20264497,129.1083752,middle,public,,both,1978.4.29,2626010100
S020000798,35.2048715,129.09689,middle,private,,female,1951.8.6,2626010100
S020000799,35.20427027,129.11033030000002,middle,private,,female,1954.12.6,2626010100
S020000849,35.23336379,129.0950654,middle,public,,both,1967.9.8,2641010900
S020000955,35.14811295,129.0364936,middle,public,,female,1972.12.29,2623011000
S020000956,35.163414,129.0329784,middle,public,,female,1988.3.5,2623010900
S020000957,35.15724199,129.0182053,middle,public,,both,2001.1.1,2623011100
S020000958,35.18323162,129.0668268,middle,private,,male,1967.11.29,2647010100
S020000959,35.18752109,129.0633268,middle,public,,female,1992.1.6,2647010100
S020000960,35.16193502,129.0300719,middle,public,,female,1974.12.21,2623011100
S020000961,35.15193007,129.0702874,middle,private,,female,1953.7.14,2623010200
S020000963,35.16475197,129.07070430000002,middle,private,,male,1966.11.17,2623010200
S020000964,35.1703496,129.04273799999999,middle,public,,female,1980.1.24,2623010800
S020000965,35.17101698,129.04176370000002,middle,public,,male,1981.1.17,2623010800
S020000966,35.1848461,129.0031458,middle,public,,both,1994.2.26,2653010200
S020000967,35.14622772,129.0330049,middle,public,,male,1895-01-25,2623011000
S020000969,35.16729182,129.0238422,middle,public,,both,1998.3.1,2623010900
S020001294,35.19652827,129.00877079999998,elementary,public,,both,1990.3.1,2632010500
S020001295,35.14588677,128.98375479999999,elementary,public,,both,1949.11.4,2653010700
S020001296,35.13302673,128.9749432,elementary,public,,both,1988.3.1,2653010800
S020001297,35.24224054,129.0175577,elementary,public,,both,1943.5.20,2632010200
S020001446,35.09683832,129.0111843,elementary,public,,both,1980.5.10,2638010800
S020001447,35.0829783,129.0076656,elementary,public,,both,1952.3.28,2638010800
S020001448,35.103589,128.9996516,elementary,public,,both,1970.3.1,2638010100
S020001449,35.12024763,129.0125412,elementary,public,,both,1967.3.1,2614010600
S020001450,35.08703145,128.9895622,elementary,public,,both,1981.12.1,2638010700
S020001451,35.10540745,128.9729814,elementary,public,,both,1966.2.14,2638010200
S020001452,35.08990627,129.02276899999998,elementary,public,,both,1932.9.1,2614012300
S020001453,35.08330325,129.0435587,elementary,public,,both,1939.4.1,2620011100
S020001454,35.05983251,128.9755633,elementary,public,,both,1904.4.1,2638010600
S020001455,35.06340491,128.9855261,elementary,public,,both,1989.1.1,2638010600
S020001456,35.06935759,128.9796658,elementary,public,,both,1996.3.1,2638010600
S020001457,35.09991131,128.9749967,elementary,public,,both,1983.1.27,2638010200
S020001458,35.09471316,129.0463103,elementary,public,,both,1967.11.1,2620011800
S020001459,35.11551505,129.012025,elementary,public,,both,1937.3.31,2614010600
S020001460,35.08749474,129.03862709999999,elementary,public,,both,1966.10.15,2620010400
S020001461,35.07948739,129.0735108,elementary,public,,both,1942.4.1,2620012100
S020001462,35.11417525,129.0179375,elementary,public,,both,1939.3.30,2614010300
S020001463,35.07478658,129.0637753,elementary,public,,both,1996.3.1,2620012100
S020001464,35.09609123,129.0546363,elementary,public,,both,1952.4.7,2620012000
S020001465,35.10638895,129.01947890000002,elementary,public,,both,1921.10.15,2614010800
S020001466,35.09615623,128.9823983,elementary,public,,both,1983.3.1,2638010100
S020001467,35.10445769,128.98107779999998,elementary,public,,both,1991.2.19,2638010200
S020001468,35.09997355,128.9873371,elementary,public,,both,1908.10.6,2638010100
S020001469,35.08399667,129.0678129,elementary,public,,both,1994.3.1,2620012100
S020001470,35.08859678,129.00384979999998,elementary,public,,both,1985.3.1,2638010800
S020001471,35.07824031,129.0156266,elementary,public,,both,1953.6.22,2614012400
S020001472,35.10172255,129.0031826,elementary,public,,both,1981.3.1,2638010100
S020001473,35.09880893,128.9618865,elementary,public,,both,1999.9.1,2638010400
S020001474,35.0831768,129.0474614,elementary,public,,both,1964.3.1,2620011400
S020001475,35.09070964,128.9803587,elementary,public,,both,1992.3.1,2638010400
S020001476,35.09398979,128.9714583,elementary,public,,both,1967.8.9,2638010400
S020001477,35.09835989,129.0157437,elementary,public,,both,1959.4.11,2614011600
S020001478,35.08950249,129.04581090000002,elementary,public,,both,1908.8.25,2620011200
S020001480,35.09324998,128.9937531,elementary,public,,both,1982.3.2,2638010800
S020001481,35.05285702,128.9656353,elementary,public,,both,1997.3.1,2638010600
S020001482,35.08161373,128.9762896,elementary,public,,both,1966.3.1,2638010500
S020001483,35.07288845,129.06264720000001,elementary,public,,both,1995.3.1,2620012100
S020001484,35.07404121,129.07063109999999,elementary,public,,both,1988.9.27,2620012100
S020001486,35.0508488,128.9665746,elementary,public,,both,1996.9.1,2638010600
S020001487,35.0812802,129.0182257,elementary,public,,both,1972.9.16,2614012400
S020001488,35.08795928,129.0670925,elementary,public,,both,1978.12.19,2620012000
S020001489,35.09311976,129.0590798,elementary,public,,both,1954.6.20,2620012000
S020001491,35.06560225,129.07885259999998,elementary,public,,both,1983.3.1,2620012100
S020001492,35.09903602,129.0213947,elementary,public,,both,1915.1.1,2614011300
S020001493,35.09935776,128.9599447,elementary,public,,both,1993.2.20,2638010300
S020001494,35.10511284,128.964594,elementary,public,,both,1983.1.17,2638010300
S020001495,35.10842786,129.0211334,elementary,public,,both,1910.3.20,2614010100
S020001496,35.07579063,128.9737244,elementary,public,,both,1984.4.6,2638010500
S020001645,35.17197742,129.13717649999998,elementary,public,,both,1962.3.1,2635010500
S020001646,35.14537899,129.11407250000002,elementary,public,,both,1979.5.7,2650010500
S020001647,35.15729467,129.1169126,elementary,public,,both,1969.10.2,2650010400
S020001648,35.25487777,129.2167847,elementary,public,,both,2002.3.1,2671025022
S020001649,35.24595438,129.212225,elementary,public,,both,1911.7.1,2671025021
S020001650,35.14319945,129.1078479,elementary,public,,both,1917.4.1,2650010500
S020001651,35.22493077,129.226985,elementary,public,,both,1963.3.2,2671025028
S020001652,35.23522911,129.2103202,elementary,public,,both,1998.9.1,2671025026
S020001653,35.16387861,129.18069409999998,elementary,public,,both,1976.3.1,2635010600
S020001654,35.17546625,129.11462590000002,elementary,public,,both,1975.3.3,2650010100
S020001655,35.16066367,129.12729040000002,elementary,public,,both,1977.9.1,2650010300
S020001656,35.16280347,129.1213606,elementary,public,,both,1985.3.1,2650010300
S020001657,35.19365593,129.1292863,elementary,public,,both,1990.3.1,2635010400
S020001658,35.21125226,129.1250141,elementary,public,,both,1998.3.1,2635010300
S020001659,35.22329389,129.1477358,elementary,public,,both,1969.2.17,2635010100
S020001660,35.20293351,129.1133433,elementary,public,,both,2002.3.1,2635010300
S020001661,35.19882552,129.1352909,elementary,public,,both,1974.3.5,2635010300
S020001662,35.17763505,129.10255859999998,elementary,public,,both,1981.12.29,2650010100
S020001663,35.17571116,129.1783893,elementary,public,,both,1998.9.1,2635010700
S020000606,35.13247139,129.0845204,middle,public,,both,1969.10.10,2629010600
S020001664,35.17965572,129.1764292,elementary,public,,both,1997.3.1,2635010700
S020001665,35.22873903,129.1570994,elementary,public,,both,1996.3.1,2635010100
S020001666,35.18935983,129.2047686,elementary,public,,both,1934.4.1,2635010800
S020001667,35.16835108,129.1038517,elementary,public,,both,1979.12.29,2650010100
S020001668,35.1657222,129.112332,elementary,public,,both,1921.3.31,2650010400
S020001669,35.16989243,129.1820227,elementary,public,,both,1997.3.1,2635010700
S020001670,35.16931006,129.16728940000002,elementary,public,,both,1998.9.1,2635010700
S020001671,35.19143069,129.1227741,elementary,public,,both,1985.5.9,2635010400
S020001672,35.24079353,129.1715068,elementary,public,,both,1946.5.1,2671033029
S020001673,35.17439229,129.166705,elementary,public,,both,1997.3.1,2635010700
S020001674,35.22868858,129.1595041,elementary,public,,both,1973.12.10,2635010100
S020001675,35.22890059,129.1464127,elementary,public,,both,1979.5.7,2635010100
S020001676,35.32778602,129.28286090000003,elementary,public,,both,1936.4.28,2671025334
S020001677,35.35989873,129.13874270000002,elementary,public,,both,1938.5.8,2671025624
S020001631,35.15744569,129.1094172,middle,public,,both,1955.6.20,2650010400
S020001632,35.174959799999996,129.1789769,middle,public,,both,1996.3.1,2635010700
S020001633,35.1786935,129.1760543,middle,public,,both,1997.1.13,2635010700
S020001635,35.16783059,129.18185,middle,public,,both,1997.3.1,2635010700
S020001687,35.24243156,129.2439194,elementary,public,,both,1957.4.16,2671025024
S020001688,35.27505162,129.1506797,elementary,public,,both,1927.3.31,2671033021
S020001689,35.29854091,129.2556085,elementary,public,,both,1943.6.1,2671031027
S020001690,35.16206513,129.1414993,elementary,public,,both,1995.9.1,2635010500
S020001691,35.17000605,129.1553729,elementary,public,,both,1979.12.29,2635010500
S020001692,35.16487089,129.1441432,elementary,public,,both,2001.1.1,2635010500
S020001693,35.16448367,129.179324,elementary,public,,both,1998.9.1,2635010700
S020001694,35.16446096,129.1661456,elementary,public,,both,1937.3.31,2635010600
S020001695,35.15804681,129.10667959999998,elementary,public,,both,1985.3.1,2650010400
S020001814,35.20010985,129.11160800000002,elementary,public,,both,1981.3.2,2626010200
S020001826,35.24157224,129.0110585,elementary,public,,both,2002.12.4,2632010100
S020001840,35.23846485,129.01065649999998,elementary,public,,both,2003.3.1,2632010200
S020001841,35.23119474,129.0080672,elementary,public,,both,2003.3.1,2632010200
S020001842,35.235929799999994,129.01735970000001,elementary,public,,both,2003.3.1,2632010200
S020001843,35.20263942,129.124955,elementary,public,,both,2003.3.1,2635010300
S020001844,35.20261466,129.12931129999998,elementary,public,,both,2003.3.1,2635010300
S020001867,35.13046086,129.10821409999997,elementary,public,,both,2003.9.1,2629010700
S020001870,35.11544359,128.9613845,elementary,public,,both,2004.3.1,2638010300
S020001872,35.26880173,129.0839928,elementary,public,,both,2004.3.1,2641010400
S020001873,35.20269573,129.0324336,elementary,public,,both,2004.3.1,2632010300
S020001874,35.2189571,129.0397941,elementary,public,,both,2004.3.1,2632010300
S020001890,35.17646383,129.030768,elementary,public,,both,2005.9.1,2623010800
S020001891,35.08395861,128.96748119999998,elementary,public,,both,2005.3.1,2638010500
S020001892,35.19794433,129.1236583,elementary,public,,both,2005.3.1,2635010300
S020001902,35.25295881,129.0892554,elementary,public,,both,2005.7.13,2641010700
S020001903,35.19474684,129.0993835,elementary,public,,both,2005.7.13,2626010200
S020001904,35.20845436,129.11591629999998,elementary,public,,both,2006.3.1,2635010300
S020001905,35.18094056,129.1220778,elementary,public,,both,2005.7.14,2635010400
S020001906,35.18972419,129.11903909999998,elementary,public,,both,2005.7.14,2635010400
S020001912,35.15359771,129.0118526,elementary,public,,both,2006.1.4,2653010600
S020001917,35.19570701,129.0574686,elementary,public,,both,2007.3.1,2626010900
S020001997,35.05488076,128.9631089,elementary,public,,both,2007.8.24,2638010600
S020002001,35.10398109,129.1165036,elementary,public,,both,2008.9.1,2629010700
S020002003,35.20549943,129.2056389,elementary,public,,both,2009.3.1,2671025034
S020002006,35.08511426,128.9002388,elementary,public,,both,2009.3.1,2644010400
S020002010,35.32843126,129.1678412,elementary,public,,both,2009.3.1,2671025628
S020002016,35.31913155,129.187376,elementary,public,,both,2014.3.1,2671025625
S020002041,35.08369581,128.9108203,elementary,public,,both,2013.3.1,2644010400
S020002045,35.14278304,129.0995041,elementary,public,,both,2014.3.1,2629010600
S020002053,35.32271613,129.1866224,elementary,public,,both,2016.3.1,2671025621
S020002054,35.15137777,128.8371146,elementary,public,,both,2015.3.1,2644011400
S020002055,35.15862095,129.1439005,elementary,public,,both,2012.3.1,2635010500
S020002071,35.33232096,129.1674212,elementary,public,,both,2014.3.1,2671025627
S020002091,35.08352758,129.0158513,elementary,private,,both,2010.3.1,2614012400
S020002149,35.2277745,129.0802741,elementary,public,,both,2012.3.1,2641010800
S020002177,35.21817515,129.0098487,elementary,public,,both,2013.2.9,2632010200
S020002182,35.33922223,129.16213670000002,elementary,public,,both,2013.3.1,2671025627
S020002198,35.32670665,129.1785529,elementary,public,,both,2015.3.1,2671025628
S020002202,35.0850744,128.8740044,elementary,public,,both,2016.12.14,2644011700
S020002213,35.08035518,128.9073419,elementary,public,,both,2016.3.1,2644010400
S020002232,35.0950081,128.9207165,elementary,public,,both,2017.3.1,2644010400
S020000599,35.12137583,129.08883899999998,middle,public,,both,1975.11.14,2629011100
S020000600,35.1234751,129.04224979999998,middle,public,,female,1927.4.23,2617010200
S020000601,35.13476558,129.051614,middle,private,,male,1946.6.22,2617010300
S020000604,35.13633995,129.1050912,middle,public,,both,1984.12.29,2629010600
S020000607,35.12865719,129.1028097,middle,public,,both,1983.11.1,2629010600
S020000608,35.10840872,129.0318208,middle,private,,male,1953.7.13,2611011900
S020000610,35.11870278,129.0853155,middle,public,,both,1980.2.14,2629011100
S020000611,35.14224243,129.069198,middle,public,,female,1975.11.14,2629010900
S020000613,35.13304126,129.0410872,middle,private,,female,1970.1.13,2617010200
S020000614,35.125089700000004,129.0368068,middle,public,,male,1946.7.2,2617010200
S020000615,35.1219838,129.0370044,middle,public,,male,1945.10.10,2617010100
S020000616,35.1292159,129.11485349999998,middle,public,,both,2002.3.1,2629010700
S020000617,35.12250048,129.0947597,middle,public,,female,1981.1.17,2629010800
S020000618,35.121321,129.0337532,middle,private,,female,1964.10.10,2617010100
S020000619,35.14088553,129.06574229999998,middle,public,,male,1972.6.3,2629010900
S020000621,35.12476191,129.10718,middle,public,,both,1984.1.7,2629010700
S020000623,35.11930916,129.1166687,middle,public,,both,1984.10.29,2629010700
S020000624,35.13968832,129.08268700000002,middle,private,,both,1970.1.13,2629010600
S020000765,35.24888187,129.086052,middle,public,,female,1981.1.17,2641010700
S020000767,35.22103879999999,129.1061434,middle,public,,both,1979.1.31,2641011000
S020000769,35.27167387,129.0939787,middle,private,,male,1906.6.20,2641010400
S020000770,35.25946305,129.0936509,middle,public,,male,1991.1.14,2641010400
S020000771,35.20332939,129.0770406,middle,public,,male,1953.5.14,2626010800
S020000772,35.24602298,129.096671,middle,private,,female,1895-10-15,2641010900
S020000773,35.20915476,129.0798407,middle,public,,male,1951.8.31,2626010700
S020000774,35.20563495,129.0976723,middle,public,,male,1974.12.21,2626010100
S020000775,35.21710017,129.0886297,middle,private,,male,1967.11.27,2626010700
S020000776,35.2186527,129.09197890000002,middle,public,,male,1981.12.28,2641010900
S020000777,35.22315576,129.095116,middle,public,,female,1981.12.28,2641010900
S020000778,35.23086573,129.0959307,middle,public,,both,1969.11.10,2641010900
S020000779,35.24570883,129.0960155,middle,private,,both,1998.9.19,2641010700
S020000780,35.25549937,129.1028139,middle,private,,both,1996.3.1,2641010700
S020000783,35.19389801,129.0553468,middle,public,,female,1976.12.28,2626010900
S020000784,35.1994721,129.0519304,middle,public,,both,1981.3.5,2626010900
S020000786,35.19127976,129.10929050000001,middle,public,,both,1985.3.11,2626010200
S020000789,35.19560304,129.07035679999998,middle,public,,male,1984.12.29,2626010900
S020000793,35.20408223,129.0593973,middle,public,,both,1989.1.6,2626010800
S020000794,35.21465831,129.0762292,middle,public,,female,1974.12.21,2626010800
S020000795,35.22862101,129.0779437,middle,public,,male,1986.3.5,2641010800
S020000796,35.19267621,129.1116161,middle,public,,both,1991.1.14,2626010200
S020000452,35.16918484,129.03072849999998,high,public,autonomous,both,1895-05-22,2623010900
S020000971,35.15278232,129.0706067,middle,private,,male,1953.4.20,2623010200
S020000972,35.32231147,129.18781040000002,middle,public,,both,1960.4.15,2671025621
S020000973,35.1537824,129.0691672,middle,public,,female,1953.5.1,2623010200
S020000974,35.16396845,129.0555585,middle,public,,male,1967.9.8,2623010500
S020000975,35.17006076,128.9931748,middle,private,,both,1967.10.28,2653010300
S020000976,35.16034261,129.0522355,middle,private,,male,1953.1.7,2623010800
S020000978,35.18426439,129.0896074,middle,public,,male,1978.1.30,2647010200
S020000979,35.18436536,129.09741680000002,middle,public,,both,1981.1.20,2647010200
S020000980,35.17872069,129.089866,middle,public,,both,1985.3.1,2647010200
S020000981,35.18455207,129.10144350000002,middle,public,,both,1982.12.27,2647010200
S020000983,35.19387614,129.0781307,middle,private,,both,1964.12.12,2647010100
S020000984,35.17955291,129.04442179999998,middle,public,,both,1982.12.17,2623010700
S020000986,35.18054366,129.0562831,middle,public,,both,1992.2.8,2623010700
S020000987,35.18184033,129.1110591,middle,public,,both,1987.1.16,2647010200
S020000988,35.16195357,129.0666405,middle,private,,male,1949.10.20,2623010200
S020001202,35.19024143,128.9035385,middle,public,,both,1953.4.6,2644010500
S020001203,35.20368593,128.9983992,middle,public,,both,1953.4.6,2632010500
S020001204,35.11171021,128.922171,middle,private,,both,1950.6.15,2644010400
S020001205,35.19568962,128.99729399999998,middle,public,,both,1980.1.24,2632010500
S020001207,35.1947165,128.9964987,middle,public,,both,1972.12.29,2632010500
S020001208,35.26057173,129.0171529,middle,public,,both,1995.3.1,2632010100
S020001210,35.21579418,128.9657423,middle,public,,both,1946.10.25,2644010100
S020001211,35.11749916,128.88863179999998,middle,private,,both,1953.4.10,2644011100
S020001212,35.17728692,128.955936,middle,private,,both,1954.9.4,2644010200
S020001213,35.2421153,129.02169740000002,middle,public,,both,1996.1.17,2632010200
S020001214,35.05211655,128.8302973,middle,public,,both,1954.9.10,2644011900
S020001215,35.21736791,129.0116484,middle,public,,female,1992.2.29,2632010400
S020001216,35.21410803,129.0119015,middle,public,,male,1981.9.16,2632010400
S020001217,35.16998064,128.9862033,middle,public,,female,1982.12.27,2653010300
S020001218,35.14570322,129.0039409,middle,public,,male,1984.1.7,2653010600
S020001219,35.21477223,129.0314427,middle,public,,both,1999.1.14,2632010300
S020001221,35.19003977,128.9924382,middle,public,,both,1989.1.6,2653010200
S020001222,35.20759007,129.04122579999998,middle,public,,both,1984.12.29,2632010300
S020001224,35.18124876,128.9784524,middle,public,,male,1990.1.24,2653010100
S020001225,35.2046589,129.0133544,middle,public,,female,1993.2.20,2632010500
S020001226,35.13505465,128.97564609999998,middle,public,,both,1981.1.17,2653010800
S020001227,35.23002783,129.00805400000002,middle,public,,both,2002.3.1,2632010200
S020001229,35.15637953,128.9956426,middle,public,,both,1994.3.1,2653010600
S020001230,35.1483417,129.006947,middle,public,,female,1977.12.31,2653010600
S020001231,35.14790312,129.0140036,middle,public,,both,1970.1.13,2653010600
S020001232,35.13788249,128.9825604,middle,public,,both,1982.3.1,2653010700
S020001233,35.22590717,129.011207,middle,public,,both,1986.1.8,2632010200
S020001234,35.23838262,129.0148189,middle,public,,both,1993.2.20,2632010200
S020001399,35.09272641,128.9999889,middle,public,,both,1982.12.17,2638010800
S020001400,35.1104172,128.96920659999998,middle,private,,male,1945.4.11,2638010300
S020001401,35.10046798,129.0204074,middle,public,,male,1942.4.30,2614011400
S020001403,35.0870604,129.04569809999998,middle,private,,female,1952.3.13,2620011300
S020001405,35.05712706,128.9685501,middle,public,,both,1991.10.14,2638010600
S020001406,35.0525601,128.963946,middle,public,,both,1997.3.1,2638010600
S020001407,35.06372725,128.9843515,middle,public,,both,1993.2.20,2638010600
S020001408,35.08694777,128.9832647,middle,private,,male,1948.9.9,2638010400
S020001409,35.11338968,129.0245915,middle,private,,female,1964.12.5,2614010200
S020001412,35.0761145,129.0691497,middle,public,,both,1982.12.27,2620012100
S020001413,35.10077153,129.0011438,middle,private,,female,1919.4.26,2638010100
S020001416,35.08811471,129.0398293,middle,public,,male,1951.12.19,2620010600
S020001417,35.11795317,129.0137011,middle,public,,male,1951.8.31,2614010600
S020001418,35.10192699,128.9805243,middle,public,,both,1967.9.8,2638010200
S020001420,35.12010434,129.01468590000002,middle,public,,female,1945.10.1,2614010600
S020001421,35.08546777,129.04467920000002,middle,public,,both,1953.5.1,2620011400
S020001423,35.11619798,129.0111575,middle,public,,female,1960.3.11,2614010600
S020001425,35.10188381,128.9825619,middle,public,,both,1970.1.13,2638010100
S020001426,35.09366761,128.9981833,middle,private,,male,1954.3.5,2638010800
S020001429,35.08277925,129.0222628,middle,private,,male,1953.7.1,2614012300
S020001430,35.08030675,129.04543999999999,middle,public,,both,1970.1.29,2620011400
S020001432,35.07496892,128.9819332,middle,private,,male,1952.6.26,2638010500
S020001434,35.07713443,129.0689463,middle,public,,both,1994.3.1,2620012100
S020001436,35.078145,128.98172409999998,middle,public,,female,1986.1.8,2638010500
S020001437,35.09387720000001,128.9945202,middle,public,,both,1981.12.28,2638010800
S020001439,35.09495805,129.0181871,middle,public,,male,1984.1.7,2614011900
S020001441,35.07340075,129.064464,middle,public,,both,1974.12.21,2620012100
S020001443,35.09944738,128.9588662,middle,public,,both,1993.2.20,2638010300
S020001444,35.11080957,128.9600635,middle,public,,both,1981.1.17,2638010300
S020001445,35.06978326,129.0695311,middle,private,,both,1946.4.8,2620012100
S020001620,35.16770406,129.1052632,middle,public,,both,1980.4.9,2650010400
S020001621,35.24409183,129.2176895,middle,public,,both,1954.5.31,2671025026
S020001622,35.16555356,129.17399070000002,middle,public,,both,1988.1.6,2635010600
S020001623,35.16477246,129.104516,middle,private,,both,1970.1.13,2650010400
S020001624,35.15700619,129.1072124,middle,private,,both,1945.11.1,2650010400
S020001626,35.17557377,129.097875,middle,public,,both,1982.3.5,2650010100
S020001627,35.23261177,129.14490940000002,middle,public,,female,1979.4.14,2635010100
S020001628,35.22263776,129.14832890000002,middle,public,,male,1974.1.5,2635010100
S020001629,35.20344435,129.11239469999998,middle,public,,both,2002.3.1,2635010300
S020001630,35.20004589,129.1357572,middle,public,,both,1991.5.13,2635010300
S020001636,35.17041276,129.1672505,middle,public,,both,1997.1.13,2635010700
S020001637,35.1752833,129.1671377,middle,public,,both,1998.1.6,2635010700
S020001638,35.2347324,129.1520243,middle,public,,both,1992.8.3,2635010100
S020001639,35.31474851,129.2413201,middle,private,,both,1951.10.7,2671025321
S020001640,35.18966803,129.13101740000002,middle,public,,female,1984.1.7,2635010400
S020001641,35.19352293,129.1281838,middle,public,,male,1981.1.17,2635010400
S020001642,35.1570044,129.1182612,middle,public,,both,1969.10.10,2650010400
S020001643,35.16755934,129.1536697,middle,private,,female,1970.1.13,2635010500
S020001644,35.17179105,129.1616477,middle,private,,male,1972.12.29,2635010500
S020001837,35.24333275,129.0123639,middle,public,,both,2003.3.1,2632010100
S020001838,35.23958983,129.0096997,middle,public,,both,2003.3.1,2632010200
S020001839,35.2340324,129.2122725,middle,public,,both,2003.3.1,2671025027
S020001857,35.20381105,129.1254667,middle,public,,both,2002.1.1,2635010300
S020001871,35.20310543,129.0308602,middle,public,,both,2004.3.1,2632010300
S020001875,35.177302000000005,129.03181990000002,middle,public,,both,2004.3.1,2623010800
S020001893,35.16381667,129.13542420000002,middle,public,,both,2004.10.1,2635010500
S020001909,35.06072245,128.98329270000002,middle,public,,both,2006.3.1,2638010600
S020001910,35.17536656,129.12358909999998,middle,public,,both,2006.3.1,2635010400
S020001918,35.17022692,129.08072190000001,middle,public,,female,2007.3.1,2623010100
S020001919,35.19878198,129.1173013,middle,public,,both,2007.3.1,2635010300
S020002004,35.08027266,128.89873300000002,middle,public,,both,2008.11.5,2644010400
S020002007,35.10337115,129.11488310000001,middle,public,,both,2009.3.1,2629010700
S020002009,35.32912231,129.1691097,middle,public,,both,2009.3.1,2671025628
S020002064,35.082083700000005,128.87693090000002,middle,public,,both,2015.3.1,2644011700
S020002069,35.33791302,129.1621538,middle,public,,both,2014.3.1,2671025600
S020002072,35.32368798,129.1729489,middle,public,,both,2017.3.1,2671025600
S020002073,35.15197686,128.83546570000001,middle,public,,both,2017.3.1,2644011400
S020002176,35.07183756,129.0647952,middle,public,,both,2012.10.31,2620012100
S020002219,35.10171958,128.9255514,middle,public,,both,2016.3.1,2644010400
S000003509,35.23216603,129.0953544,high,national,general,both,1972.1.6,2641010900
S000003543,35.16210158,129.15438400000002,high,national,objective,male,1967.1.9,2635010500
S000003604,35.07390772,129.0782286,high,national,objective,both,1977.8.30,2620012100
S020000338,35.14654871,129.0315897,high,private,general,both,1954.9.4,2623011000
S020000339,35.16074085,129.0250827,high,public,general,male,1988.12.21,2623000000
S020000340,35.11007072,128.969528,high,private,general,male,1949.8.31,2638010300
S020000342,35.12139822,129.0203756,high,public,autonomous,male,1942.4.30,2614010300
S020000344,35.15284376,129.0637882,high,public,specialized,both,1944.2.11,2623010200
S020000345,35.11481123,129.0132406,high,public,general,both,1945.11.14,2614010600
S020000346,35.13178085,129.0442303,high,public,autonomous,female,1927.4.23,2617010200
S020000349,35.11637055,129.012271,high,private,specialized,both,1952.9.25,2614010600
S020000350,35.16329897,129.0316183,high,private,general,both,1987.10.23,2623010900
S020000352,35.11175401,128.9226037,high,private,general,both,1986.10.20,2644010400
S020000353,35.20425057,129.011641,high,private,general,female,1986.11.22,2632010500
S020000356,35.18318586,129.0674766,high,private,specialized,female,1952.4.26,2647010100
S020000357,35.08305177,129.0643817,high,private,general,male,1973.12.24,2620012100
S020000359,35.13821444,128.9914,high,public,general,male,1984.12.17,2653010700
S020000362,35.13549711,129.0519793,high,private,general,male,1954.7.22,2617010300
S020000364,35.20723875,129.1075827,high,public,autonomous,male,1986.12.22,2626010100
S020000365,35.22010619,129.10073300000002,high,public,general,female,1983.1.10,2641011000
S020000367,35.22160446,129.10797069999998,high,private,specialized,male,1973.1.12,2641011000
S020000368,35.23964625,129.2095289,high,public,general,both,1966.2.21,2671025026
S020000370,35.21706432,129.0101699,high,public,autonomous,both,1974.1.5,2632010400
S020000371,35.26761354,129.0853462,high,public,general,both,1988.12.27,2641010400
S020000372,35.10446354,129.0335352,high,private,general,female,1941.5.1,2611011600
S020000373,35.22087982,129.09291770000002,high,public,general,male,1981.1.15,2641010900
S020000374,35.05272415,128.9695274,high,public,general,both,1995.5.22,2638010600
S020000375,35.10145384,128.9726277,high,private,specialized,both,1989.11.13,2638010200
S020000376,35.17847524,128.9931742,high,private,general,female,1988.5.18,2653010300
S020000377,35.08662035,128.9832509,high,private,general,male,1964.12.5,2638010400
S020000378,35.21174283,129.0966148,high,private,general,female,1985.12.30,2626010100
S020000380,35.132867600000004,129.073831,high,private,specialized,both,1954.5.23,2629010900
S020000381,35.12845516,129.1016171,high,private,general,male,1988.5.9,2629010600
S020000383,35.13934237,129.08600900000002,high,private,specialized,both,1975.11.14,2629010600
